NAME,FOUNDED,ACCREDITED,PUB/PRIV,ACADEMIC YEAR,TUITION,TUITION (2014$),PERCENT PAYING FULL TUITION,PERCENT RECEIVING MEDIAN GRANT OR MORE,TUITION LESS MEDIAN GRANT (2014$)
STETSON UNIVERSITY COLLEGE LAW SCHOOL,1900,1930,PRIVATE,2004-2005,"$24,940","$31,258",76.0%,12.0%,"$15,742"
STETSON UNIVERSITY COLLEGE LAW SCHOOL,1900,1930,PRIVATE,2005-2006,"$26,280","$31,857",81.8%,9.1%,"$11,825"
STETSON UNIVERSITY COLLEGE LAW SCHOOL,1900,1930,PRIVATE,2006-2007,"$27,860","$32,717",80.3%,9.9%,"$12,191"
STETSON UNIVERSITY COLLEGE LAW SCHOOL,1900,1930,PRIVATE,2007-2008,"$29,240","$33,385",75.8%,12.1%,"$20,826"
STETSON UNIVERSITY COLLEGE LAW SCHOOL,1900,1930,PRIVATE,2008-2009,"$30,700","$33,756",77.4%,11.3%,"$16,988"
STETSON UNIVERSITY COLLEGE LAW SCHOOL,1900,1930,PRIVATE,2009-2010,"$31,640","$34,914",73.3%,13.4%,"$16,127"
STETSON UNIVERSITY COLLEGE LAW SCHOOL,1900,1930,PRIVATE,2010-2011,"$33,220","$36,066",68.5%,15.7%,"$26,952"
STETSON UNIVERSITY COLLEGE LAW SCHOOL,1900,1930,PRIVATE,2011-2012,"$35,466","$37,326",70.6%,14.7%,"$18,830"
STETSON UNIVERSITY COLLEGE LAW SCHOOL,1900,1930,PRIVATE,2012-2013,"$36,168","$37,293",57.7%,21.1%,"$26,982"
STETSON UNIVERSITY COLLEGE LAW SCHOOL,1900,1930,PRIVATE,2013-2014,"$37,782","$38,395",49.6%,25.2%,"$28,233"
STETSON UNIVERSITY COLLEGE LAW SCHOOL,1900,1930,PRIVATE,2014-2015,"$38,904","$38,904",N/A,N/A,N/A
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,1996-1997,"$21,100","$31,847",N/A,N/A,N/A
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,1997-1998,"$20,988","$30,954",N/A,N/A,N/A
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,1998-1999,"$21,956","$31,887",N/A,N/A,N/A
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,1999-2000,"$23,040","$32,744",N/A,N/A,N/A
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2000-2001,"$24,168","$33,226",N/A,N/A,N/A
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2001-2002,"$25,292","$33,815",71.8%,14.1%,"$14,700"
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2002-2003,"$26,494","$34,869",71.8%,14.1%,"$17,023"
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2003-2004,"$27,912","$35,920",73.2%,13.4%,"$16,219"
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2004-2005,"$29,458","$36,921",65.6%,17.2%,"$18,748"
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2005-2006,"$31,094","$37,693",63.8%,18.1%,"$19,509"
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2006-2007,"$32,820","$38,542",61.9%,19.0%,"$19,752"
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2007-2008,"$34,652","$39,564",67.6%,16.2%,"$16,729"
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2008-2009,"$36,594","$40,237",65.4%,17.3%,"$18,246"
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2009-2010,"$38,012","$41,945",65.9%,17.1%,"$19,876"
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2010-2011,"$38,024","$41,281",67.2%,16.4%,"$16,311"
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2011-2012,"$39,848","$41,938",62.7%,18.6%,"$20,889"
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2012-2013,"$42,938","$44,274",64.7%,17.6%,"$28,031"
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2013-2014,"$44,626","$45,350",64.5%,17.7%,"$22,655"
UNIVERSITY OF MIAMI SCHOOL OF LAW,1926,1941,PRIVATE,2014-2015,"$46,166","$46,166",N/A,N/A,N/A
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,1996-1997,N/A,N/A,N/A,N/A,N/A
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,1997-1998,N/A,N/A,N/A,N/A,N/A
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,1998-1999,N/A,N/A,N/A,N/A,N/A
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,1999-2000,N/A,N/A,N/A,N/A,N/A
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2000-2001,N/A,N/A,N/A,N/A,N/A
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2001-2002,N/A,N/A,N/A,N/A,N/A
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2002-2003,N/A,N/A,N/A,N/A,N/A
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2003-2004,N/A,N/A,N/A,N/A,N/A
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2004-2005,N/A,N/A,N/A,N/A,N/A
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2005-2006,"$23,550","$28,548",100.0%,.0%,N/A
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2006-2007,"$26,580","$31,214",100.0%,.0%,N/A
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2007-2008,"$28,050","$32,027",100.0%,.0%,N/A
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2008-2009,"$29,430","$32,360",97.5%,1.3%,"$32,360"
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2009-2010,"$31,970","$35,278",97.0%,1.5%,"$35,278"
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2010-2011,"$32,965","$35,789",93.6%,3.2%,"$29,275"
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2011-2012,"$34,810","$36,636",83.0%,8.5%,"$30,321"
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2012-2013,"$36,183","$37,309",78.1%,10.9%,"$26,997"
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2013-2014,"$39,578","$40,220",44.0%,28.0%,"$24,977"
ATLANTA&#8217;S JOHN MARSHALL LAW SCHOOL,1933,2005,PRIVATE,2014-2015,"$39,832","$39,832",N/A,N/A,N/A
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,1996-1997,"$20,700","$31,243",N/A,N/A,N/A
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,1997-1998,"$22,500","$33,184",N/A,N/A,N/A
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,1998-1999,"$23,175","$33,657",N/A,N/A,N/A
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,1999-2000,"$24,071","$34,210",N/A,N/A,N/A
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2000-2001,"$25,296","$34,776",N/A,N/A,N/A
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2001-2002,"$26,570","$35,524",69.3%,15.4%,"$4,733"
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2002-2003,"$27,906","$36,727",74.4%,12.8%,"$11,991"
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2003-2004,"$30,692","$39,498",69.0%,15.5%,"$14,095"
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2004-2005,"$32,772","$41,075",69.2%,15.4%,"$15,098"
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2005-2006,"$35,034","$42,469",64.1%,17.9%,"$21,437"
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2006-2007,"$36,746","$43,152",63.1%,18.5%,"$24,363"
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2007-2008,"$38,176","$43,588",42.9%,28.6%,"$23,036"
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2008-2009,"$39,776","$43,736",30.7%,34.6%,"$23,944"
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2009-2010,"$41,376","$45,657",26.3%,36.9%,"$23,588"
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2010-2011,"$43,392","$47,109",30.2%,34.9%,"$23,225"
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2011-2012,"$45,098","$47,463",23.1%,38.5%,"$26,414"
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2012-2013,"$45,098","$46,501",19.9%,40.0%,"$25,879"
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2013-2014,"$48,174","$48,955",19.5%,40.3%,"$28,631"
EMORY UNIVERSITY SCHOOL OF LAW,1916,1923,PRIVATE,2014-2015,"$49,734","$49,734",N/A,N/A,N/A
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,1996-1997,"$17,490","$26,398",N/A,N/A,N/A
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,1997-1998,"$18,590","$27,417",N/A,N/A,N/A
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,1998-1999,"$18,590","$26,998",N/A,N/A,N/A
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,1999-2000,"$19,250","$27,358",N/A,N/A,N/A
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2000-2001,"$19,990","$27,482",N/A,N/A,N/A
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2001-2002,"$21,190","$28,331",64.1%,17.9%,"$8,276"
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2002-2003,"$22,313","$29,366",68.0%,16.0%,"$8,309"
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2003-2004,"$23,500","$30,242",64.9%,17.5%,"$14,034"
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2004-2005,"$25,450","$31,898",68.2%,15.9%,"$11,844"
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2005-2006,"$27,600","$33,457",62.9%,18.6%,"$18,911"
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2006-2007,"$30,146","$35,401",71.7%,14.1%,"$11,915"
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2007-2008,"$32,292","$36,870",71.7%,14.2%,"$14,035"
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2008-2009,"$33,190","$36,494",69.8%,15.1%,"$14,503"
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2009-2010,"$34,330","$37,882",66.8%,16.6%,"$10,295"
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2010-2011,"$35,695","$38,753",67.2%,16.4%,"$11,611"
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2011-2012,"$36,860","$38,793",88.0%,6.0%,"$12,482"
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2012-2013,"$37,260","$38,419",66.3%,16.9%,"$12,641"
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2013-2014,"$37,260","$37,864",43.4%,28.3%,"$25,670"
"MERCER UNIVERSITY, WALTER F. GEORGE SCHOOL OF LAW",1873,1925,PRIVATE,2014-2015,"$37,260","$37,260",N/A,N/A,N/A
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,1996-1997,"$17,500","$26,413",N/A,N/A,N/A
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,1997-1998,"$18,700","$27,579",N/A,N/A,N/A
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,1998-1999,"$19,800","$28,755",N/A,N/A,N/A
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,1999-2000,"$20,840","$29,618",N/A,N/A,N/A
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2000-2001,"$21,815","$29,991",N/A,N/A,N/A
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2001-2002,"$22,870","$30,577",34.1%,33.0%,"$17,207"
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2002-2003,"$25,140","$33,087",42.4%,28.8%,"$18,610"
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2003-2004,"$26,390","$33,961",47.8%,26.1%,"$27,527"
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2004-2005,"$27,710","$34,730",40.1%,30.0%,"$24,703"
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2005-2006,"$28,810","$34,924",44.0%,28.0%,"$20,377"
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2006-2007,"$30,670","$36,017",37.9%,31.0%,"$21,925"
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2007-2008,"$33,110","$37,804",39.7%,30.1%,"$21,819"
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2008-2009,"$35,550","$39,089",41.9%,29.0%,"$24,795"
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2009-2010,"$37,975","$41,904",35.0%,32.5%,"$25,352"
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2010-2011,"$39,350","$42,721",6.3%,46.8%,"$26,436"
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2011-2012,"$41,690","$43,876",39.7%,30.1%,"$28,090"
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2012-2013,"$43,220","$44,564",29.2%,35.4%,"$29,098"
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2013-2014,"$44,999","$45,729",17.6%,41.2%,"$30,486"
DEPAUL UNIVERSITY COLLEGE OF LAW,1897,1925,PRIVATE,2014-2015,"$44,999","$44,999",N/A,N/A,N/A
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,1996-1997,"$18,850","$28,451",N/A,N/A,N/A
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,1997-1998,"$19,850","$29,275",N/A,N/A,N/A
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,1998-1999,"$20,680","$30,033",N/A,N/A,N/A
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,1999-2000,"$21,795","$30,975",N/A,N/A,N/A
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2000-2001,"$22,950","$31,551",N/A,N/A,N/A
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2001-2002,"$24,040","$32,141",51.4%,24.3%,"$22,782"
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2002-2003,"$25,300","$33,298",49.7%,25.1%,"$24,085"
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2003-2004,"$26,645","$34,290",49.9%,25.1%,"$25,281"
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2004-2005,"$27,696","$34,713",47.2%,26.4%,"$25,939"
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2005-2006,"$30,237","$36,654",46.6%,26.7%,"$24,532"
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2006-2007,"$31,434","$36,914",45.6%,27.2%,"$19,299"
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2007-2008,"$33,879","$38,682",43.0%,28.5%,"$18,398"
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2008-2009,"$35,741","$39,299",34.6%,32.7%,"$17,308"
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2009-2010,"$38,152","$42,100",38.9%,30.6%,"$20,030"
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2010-2011,"$40,050","$43,481",37.8%,31.1%,"$21,768"
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2011-2012,"$42,030","$44,234",36.2%,31.9%,"$23,185"
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2012-2013,"$42,030","$43,337",28.9%,35.6%,"$22,715"
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2013-2014,"$44,100","$44,815",23.5%,38.3%,"$24,491"
"ILLINOIS INSTITUTE OF TECHNOLOGY, CHICAGO-KENT COLLEGE OF LAW",1888,1936,PRIVATE,2014-2015,"$45,472","$45,472",N/A,N/A,N/A
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,1996-1997,"$19,390","$29,266",N/A,N/A,N/A
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,1997-1998,"$20,746","$30,597",N/A,N/A,N/A
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,1998-1999,"$22,000","$31,951",N/A,N/A,N/A
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,1999-2000,"$23,010","$32,702",N/A,N/A,N/A
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2000-2001,"$23,920","$32,885",N/A,N/A,N/A
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2001-2002,"$24,500","$32,756",30.9%,34.5%,"$26,339"
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2002-2003,"$25,344","$33,356",31.3%,34.4%,"$25,656"
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2003-2004,"$26,830","$34,528",31.7%,34.1%,"$26,549"
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2004-2005,"$28,440","$35,645",33.4%,33.3%,"$17,848"
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2005-2006,"$30,324","$36,759",34.7%,32.6%,"$27,668"
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2006-2007,"$32,030","$37,614",25.9%,37.1%,"$25,871"
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2007-2008,"$33,300","$38,021",18.8%,40.6%,"$26,603"
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2008-2009,"$35,334","$38,851",27.1%,36.4%,"$24,997"
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2009-2010,"$36,770","$40,575",29.4%,35.3%,"$28,437"
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2010-2011,"$38,086","$41,349",21.4%,39.3%,"$29,841"
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2011-2012,"$39,496","$41,567",15.0%,42.5%,"$28,938"
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2012-2013,"$40,582","$41,844",8.3%,45.9%,"$29,471"
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2013-2014,"$41,666","$42,342",10.1%,44.9%,"$30,147"
"LOYOLA UNIVERSITY CHICAGO SCHOOL OF LAW, PHILIP H. CORBOY LAW CENTER",1909,1925,PRIVATE,2014-2015,"$44,180","$44,180",N/A,N/A,N/A
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,1996-1997,"$21,316","$32,173",N/A,N/A,N/A
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,1997-1998,"$22,638","$33,387",N/A,N/A,N/A
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,1998-1999,"$23,974","$34,817",N/A,N/A,N/A
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,1999-2000,"$26,850","$38,159",N/A,N/A,N/A
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2000-2001,"$28,488","$39,165",N/A,N/A,N/A
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2001-2002,"$30,226","$40,412",54.6%,22.7%,"$19,020"
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2002-2003,"$32,008","$42,126",56.6%,21.7%,"$22,384"
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2003-2004,"$33,896","$43,621",59.0%,20.5%,"$24,317"
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2004-2005,"$35,896","$44,990",64.1%,17.9%,"$24,937"
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2005-2006,"$38,372","$46,515",67.1%,16.5%,"$22,271"
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2006-2007,"$40,680","$47,772",68.4%,15.8%,"$24,285"
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2007-2008,"$42,942","$49,030",68.1%,16.0%,"$26,194"
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2008-2009,"$45,332","$49,845",64.8%,17.6%,"$27,854"
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2009-2010,"$47,472","$52,384",68.1%,16.0%,"$30,315"
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2010-2011,"$49,714","$53,973",69.4%,15.3%,"$32,259"
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2011-2012,"$51,920","$54,643",65.2%,17.4%,"$33,594"
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2012-2013,"$53,468","$55,131",60.3%,19.9%,"$34,509"
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2013-2014,"$54,764","$55,652",55.7%,22.1%,"$35,328"
NORTHWESTERN UNIVERSITY SCHOOL OF LAW,1859,1923,PRIVATE,2014-2015,"$56,434","$56,434",N/A,N/A,N/A
THE JOHN MARSHALL LAW SCHOOL,1899,1951,PRIVATE,1996-1997,"$17,020","$25,689",N/A,N/A,N/A
THE JOHN MARSHALL LAW SCHOOL,1899,1951,PRIVATE,1997-1998,"$17,780","$26,223",N/A,N/A,N/A
THE JOHN MARSHALL LAW SCHOOL,1899,1951,PRIVATE,1998-1999,"$19,500","$28,320",N/A,N/A,N/A
THE JOHN MARSHALL LAW SCHOOL,1899,1951,PRIVATE,1999-2000,"$19,680","$27,969",N/A,N/A,N/A
THE JOHN MARSHALL LAW SCHOOL,1899,1951,PRIVATE,2000-2001,"$21,100","$29,008",N/A,N/A,N/A
THE JOHN MARSHALL LAW SCHOOL,1899,1951,PRIVATE,2001-2002,"$22,780","$30,457",68.2%,15.9%,"$22,435"
THE JOHN MARSHALL LAW SCHOOL,1899,1951,PRIVATE,2002-2003,"$23,900","$31,455",65.8%,17.1%,"$20,926"
THE JOHN MARSHALL LAW SCHOOL,1899,1951,PRIVATE,2003-2004,"$25,020","$32,198",64.2%,17.9%,"$24,477"
THE JOHN MARSHALL LAW SCHOOL,1899,1951,PRIVATE,2004-2005,"$26,756","$33,535",67.6%,16.2%,"$26,014"
THE JOHN MARSHALL LAW SCHOOL,1899,1951,PRIVATE,2005-2006,"$27,540","$33,384",61.2%,19.4%,"$26,111"
THE JOHN MARSHALL LAW SCHOOL,1899,1951,PRIVATE,2006-2007,"$29,080","$34,150",61.9%,19.1%,"$27,104"
THE JOHN MARSHALL LAW SCHOOL,1899,1951,PRIVATE,2007-2008,"$31,460","$35,920",50.6%,24.7%,"$29,069"
THE JOHN MARSHALL LAW SCHOOL,1899,1951,PRIVATE,2008-2009,"$33,980","$37,363",45.9%,27.1%,"$28,566"
THE JOHN MARSHALL LAW SCHOOL,1899,1951,PRIVATE,2009-2010,"$35,380","$39,041",51.1%,24.5%,"$28,006"
